id,date,keywords
obama_111_3292,2015-06-08 00:00:00,stand expand collegeopportunity hard work student
obama_111_3293,2015-06-06 00:00:00,immigration system fair
obama_111_3294,2015-06-06 00:00:00,weekly address president discuss immigrantheritagemonth fix broken immigration system
obama_111_3295,2015-06-06 00:00:00,beau biden original good man man character man love deeply love return
obama_111_3296,2015-06-06 00:00:00,read wise word beau biden incredible legacy leave
obama_111_3297,2015-06-05 00:00:00,think access high education key success stand collegeopportunity
obama_111_3298,2015-06-05 00:00:00,high hourly wage new job job report good news economy
obama_111_3299,2015-06-05 00:00:00,state expand medicaid save billion dollar thousand life read
obama_111_3300,2015-06-05 00:00:00,economy add job
obama_111_3301,2015-06-04 00:00:00,lot progress lgbt equality work add join fight
obama_111_3302,2015-06-04 00:00:00,fact states refuse expand medicaid aca leave uninsured
obama_111_3303,2015-06-04 00:00:00,shouldn partisan issue time actonclimate
obama_111_3304,2015-06-03 00:00:00,fun run friend nationalrunningday
obama_111_3305,2015-06-03 00:00:00,momentum fight equality add
obama_111_3306,2015-06-03 00:00:00,way spark change share lgbt equality mean
obama_111_3307,2015-06-02 00:00:00,join team fight lgbt equality
obama_111_3308,2015-06-02 00:00:00,people country wearingorange stand gun violence
obama_111_3309,2015-06-02 00:00:00,americans treat equally
obama_111_3310,2015-06-02 00:00:00,core principle engage politic try divide people
obama_111_3311,2015-06-01 00:00:00,story matter fight lgbt right
obama_111_3312,2015-06-01 00:00:00,courage share story
obama_112_3313,2015-06-01 00:00:00,right history add continue fight equality loveislove
obama_112_3314,2015-06-01 00:00:00,happy pride month loveislove
obama_112_3315,2015-05-31 00:00:00,beau biden achieve life claim focus love devotion family
obama_112_3316,2015-05-30 00:00:00,watch president address key national security measure reform weekly address
obama_112_3317,2015-05-29 00:00:00,add join team fight climate change denial actonclimate
obama_112_3318,2015-05-29 00:00:00,let carry legacy forward
obama_112_3319,2015-05-29 00:00:00,reason health care reform important million americans
obama_112_3320,2015-05-29 00:00:00,new clean water provision help protect health americans read cleanwaterrule
obama_112_3321,2015-05-28 00:00:00,sea level rise foot cost america time actonclimate
obama_112_3322,2015-05-28 00:00:00,read blog ellen darcy protect water source important cleanwaterrule
obama_112_3323,2015-05-28 00:00:00,enforceable labor environmental protection couple reason america need leadontrade
obama_112_3324,2015-05-28 00:00:00,read hurricane preparedness brief president receive miami
obama_112_3325,2015-05-28 00:00:00,huge step forward sure drinking water clean cleanwaterrule
obama_112_3326,2015-05-27 00:00:00,read cleanwaterrule essential prevent pollution protect drinking water
obama_112_3327,2015-05-27 00:00:00,percent climate scientist agree time denier politic aside
obama_112_3328,2015-05-27 00:00:00,breaking news clean water rule finalize learn cleanwaterrul
obama_112_3329,2015-05-27 00:00:00,cleanwaterrules protect america drinking water polluter
obama_112_3330,2015-05-26 00:00:00,million americans count
obama_112_3331,2015-05-26 00:00:00,sally ride inspire reach star
obama_112_3332,2015-05-26 00:00:00,city nationwide answer president leadonleave raisethewage
obama_112_3333,2015-05-26 00:00:00,president pursue progressive trade agreement history help fight
obama_112_3334,2015-05-25 00:00:00,watch president speak memorialday arlington national cemetery
obama_112_3335,2015-05-23 00:00:00,americans
obama_112_3336,2015-05-23 00:00:00,day application summer fellowship program
obama_112_3337,2015-05-23 00:00:00,watch president pay tribute united states armed forces weekly address memorialdayweekend
obama_112_3338,2015-05-22 00:00:00,doesn leadontrade let sure america write rule global economy
obama_112_3339,2015-05-22 00:00:00,america need lead way actonclimate
obama_112_3340,2015-05-22 00:00:00,deadline summer ofafellows program
obama_112_3341,2015-05-22 00:00:00,live president speak adas israel congregation celebration jewish american heritage month
obama_112_3342,2015-05-21 00:00:00,love win loveislove
obama_113_3343,2015-05-21 00:00:00,read administration step protect honeybee pollinator
obama_113_3344,2015-05-21 00:00:00,sea level rise foot cost america time actonclimate
obama_113_3345,2015-05-21 00:00:00,check president speech united states coast guard academy important actonclimate
obama_113_3346,2015-05-21 00:00:00,sure level playing field american worker global economy leadontrade
obama_113_3347,2015-05-20 00:00:00,win dave
obama_113_3348,2015-05-20 00:00:00,america need leadontrade want trade policy tough progressive transparent add
obama_113_3349,2015-05-20 00:00:00,planet warm glacier melt sea level rise time actonclimate
obama_113_3350,2015-05-20 00:00:00,subject usual politic usual rhetoric
obama_113_3351,2015-05-20 00:00:00,easy require sacrifice politic tough way
obama_113_3352,2015-05-20 00:00:00,way world prevent effect climate change slow warming planet
obama_113_3353,2015-05-20 00:00:00,climate change
obama_113_3354,2015-05-20 00:00:00,deny refuse deal endanger national security
obama_113_3355,2015-05-20 00:00:00,cadet threat change climate cut core service
obama_113_3356,2015-05-20 00:00:00,planet warm hot year record past year
obama_113_3357,2015-05-20 00:00:00,good scientist world know climate change happen
obama_113_3358,2015-05-20 00:00:00,live president deliver keynote address commencement ceremony coast guard academy
obama_113_3359,2015-05-20 00:00:00,tune watch president deliver commencement speech coast guard academy
obama_113_3360,2015-05-19 00:00:00,health care reform matter
obama_113_3361,2015-05-19 00:00:00,celebrate year president cute kid kansas
obama_113_3362,2015-05-19 00:00:00,bee
obama_113_3363,2015-05-19 00:00:00,opportunity start community organize
obama_113_3364,2015-05-18 00:00:00,time away mad men era workplace policy
obama_113_3365,2015-05-18 00:00:00,live president speak youth local law enforcement new jersey
obama_113_3366,2015-05-18 00:00:00,welcome official government account president united states
obama_113_3367,2015-05-18 00:00:00,climate change denier actonclimate
obama_113_3368,2015-05-16 00:00:00,want place try promise young people
obama_113_3369,2015-05-16 00:00:00,weekly address president discuss importance expand opportunity americans
obama_113_3370,2015-05-15 00:00:00,level play field american worker global economy
obama_113_3371,2015-05-15 00:00:00,president applaud senate important step trade deal benefit american worker
obama_113_3372,2015-05-15 00:00:00,great grassroots organizer ofafellow
obama_114_3373,2015-05-15 00:00:00,killer blue session heaven
obama_114_3374,2015-05-14 00:00:00,come woman health politician decide good
obama_114_3375,2015-05-14 00:00:00,real step forward create fair environment roughly americans student debt
obama_114_3376,2015-05-14 00:00:00,gimmefive challenge presidential style
obama_114_3377,2015-05-14 00:00:00,shouldn issue leadonleave
obama_114_3378,2015-05-14 00:00:00,yumi think couldn difference
obama_114_3379,2015-05-13 00:00:00,time united states leadontrade
obama_114_3380,2015-05-13 00:00:00,america need leadontrade sure deal live value graphic
obama_114_3381,2015-05-13 00:00:00,thought prayer family friend lose night
obama_114_3382,2015-05-12 00:00:00,add think time treat pay leave economic priority leadonleave
obama_114_3383,2015-05-12 00:00:00,time work family let leadonleave
obama_114_3384,2015-05-12 00:00:00,agree time expand opportunity invest early childhood education povertysummit
obama_114_3385,2015-05-12 00:00:00,sign agree work family deserve pay leave leadonleave
obama_114_3386,2015-05-11 00:00:00,nasa lead world exploration study planet let let climate change denier change
obama_114_3387,2015-05-11 00:00:00,watch president surprise mom country wish
obama_114_3388,2015-05-11 00:00:00,continue celebrate mother let sure workplace policy live deserve leadonleave
obama_114_3389,2015-05-11 00:00:00,time american worker security pay leave leadonleave
obama_114_3390,2015-05-09 00:00:00,forever grateful remarkable man woman
obama_114_3391,2015-05-09 00:00:00,watch president honor anniversary day weekly address
obama_114_3392,2015-05-08 00:00:00,president visit state white house photographer gallery
obama_114_3393,2015-05-08 00:00:00,month private sector job add economy read
obama_114_3394,2015-05-08 00:00:00,playing field level beat united states america
obama_114_3395,2015-05-08 00:00:00,agreement undercut working family
obama_114_3396,2015-05-08 00:00:00,oppose smart progress trade deal mean satisfied status quo
obama_114_3397,2015-05-08 00:00:00,sure america write rule global economy
obama_114_3398,2015-05-08 00:00:00,don write rule trade world guess china
obama_114_3399,2015-05-08 00:00:00,view smart trade agreement middle class economic
obama_114_3400,2015-05-08 00:00:00,live president speak trade beaverton oregon
obama_114_3401,2015-05-08 00:00:00,tune watch president deliver remark trade beaverton oregon
obama_114_3402,2015-05-08 00:00:00,economy add job april
obama_115_3403,2015-05-07 00:00:00,elect official denial climate change join team hold accountable
obama_115_3404,2015-05-07 00:00:00,carbon pollution atmosphere hit dangerous milestone time action denial actonclimate
obama_115_3405,2015-05-07 00:00:00,time president didn need anger translator need actonclimate tbt
obama_115_3406,2015-05-06 00:00:00,address climate change isn good planet economy
obama_115_3407,2015-05-06 00:00:00,community college free collegein word
obama_115_3408,2015-05-05 00:00:00,add ready actonclimate
obama_115_3409,2015-05-05 00:00:00,david letterman president discuss retirement plan night look
obama_115_3410,2015-05-05 00:00:00,volunteer fight world grandchild
obama_115_3411,2015-05-04 00:00:00,work family deserve pay leave leadonleave
obama_115_3412,2015-05-04 00:00:00,happen president deliver remark launch brother keeper alliance
obama_115_3413,2015-05-04 00:00:00,tune watch president speak launch brother keeper alliance
obama_115_3414,2015-05-04 00:00:00,science clear
obama_115_3415,2015-05-02 00:00:00,great education reach
obama_115_3416,2015-05-02 00:00:00,watch weekly address president reiterate commitment expand access education
obama_115_3417,2015-05-01 00:00:00,teacher ability influence student life share important
obama_115_3418,2015-05-01 00:00:00,ready collegesigningday share college gear celebrate student push reachhigher
obama_115_3419,2015-05-01 00:00:00,know perfect fellowship apply
obama_115_3420,2015-04-30 00:00:00,want boy girl study subject good subject
obama_115_3421,2015-04-30 00:00:00,president run group schoolchildren walk white house warning cuteness ensue
obama_115_3422,2015-04-30 00:00:00,read president wait actonclimate
obama_115_3423,2015-04-30 00:00:00,live president virtual field trip discuss improve access library student booksforall
obama_115_3424,2015-04-29 00:00:00,read fifth grade teacher help inspire president united states thankateacher
obama_115_3425,2015-04-29 00:00:00,education shape share inspire thankateacher
obama_115_3426,2015-04-29 00:00:00,check president interview america need leadontrade
obama_115_3427,2015-04-29 00:00:00,great expand pay leave benefit time congress leadonleave
obama_115_3428,2015-04-29 00:00:00,fellowship program train generation grassroot organizer
obama_115_3429,2015-04-29 00:00:00,live president honor national teacher year thankateacher
obama_115_3430,2015-04-28 00:00:00,watch president speak situation baltimore
obama_115_3431,2015-04-27 00:00:00,aspire community organizer
obama_115_3432,2015-04-27 00:00:00,thank health care reform people option
obama_116_3433,2015-04-27 00:00:00,congratulation loretta lynch swear attorney general african american woman hold post
obama_116_3434,2015-04-27 00:00:00,icymi watch president remark supporter week
obama_116_3435,2015-04-26 00:00:00,live watch white house correspondents dinner whcd
obama_116_3436,2015-04-25 00:00:00,cecily strong host white house correspondents dinner watch
obama_116_3437,2015-04-25 00:00:00,surrender future
obama_116_3438,2015-04-25 00:00:00,weekly address president discuss new trade deal benefit american worker business
obama_116_3439,2015-04-24 00:00:00,farmer fight climate change read administration new plan help actonclimate
obama_116_3440,2015-04-24 00:00:00,know look organizing skill level send
obama_116_3441,2015-04-24 00:00:00,america stand let country step write free fair trade rule
obama_116_3442,2015-04-23 00:00:00,hope guy extraordinary thing
obama_116_3443,2015-04-23 00:00:00,talk friend talk neighbor talk work matter
obama_116_3444,2015-04-23 00:00:00,didn think good thing working family
obama_116_3445,2015-04-23 00:00:00,fight trade benefit worker
obama_116_3446,2015-04-23 00:00:00,fight income inequality cool
obama_116_3447,2015-04-23 00:00:00,entire presidency help work family
obama_116_3448,2015-04-23 00:00:00,status quo isn work worker
obama_116_3449,2015-04-23 00:00:00,good business good worker
obama_116_3450,2015-04-23 00:00:00,progressive trade agreement history
obama_116_3451,2015-04-23 00:00:00,want sure win future america
obama_116_3452,2015-04-23 00:00:00,america need write rule global economy leave
obama_116_3453,2015-04-23 00:00:00,set trade agreement look vital middle class economic
obama_116_3454,2015-04-23 00:00:00,americans gain security health insurance
obama_116_3455,2015-04-23 00:00:00,proud hope proud
obama_116_3456,2015-04-23 00:00:00,guy sound fire
obama_116_3457,2015-04-23 00:00:00,live periscope president speak spring summit
obama_116_3458,2015-04-23 00:00:00,win want miss
obama_116_3459,2015-04-23 00:00:00,reminder challenge epa conquer past actonclimate
obama_116_3460,2015-04-23 00:00:00,apply fellow difference community
obama_116_3461,2015-04-23 00:00:00,president deliver statement white house briefing room watch
obama_116_3462,2015-04-22 00:00:00,president point game
obama_117_3463,2015-04-22 00:00:00,president meeting grader miami talk climatechange honor earthday
obama_117_3464,2015-04-22 00:00:00,bless beautiful god landscape entire world good steward
obama_117_3465,2015-04-22 00:00:00,impossible problem solve solve political
obama_117_3466,2015-04-22 00:00:00,matter matter live park birthright american
obama_117_3467,2015-04-22 00:00:00,dollar invest national park service generate american economy good investment
obama_117_3468,2015-04-22 00:00:00,climate change long deny edit omit conversation
obama_117_3469,2015-04-22 00:00:00,pentagon climate change pose increase set risk global security
obama_117_3470,2015-04-22 00:00:00,don act everglade know
obama_117_3471,2015-04-22 00:00:00,think way spend earth day great national treasure everglade
obama_117_3472,2015-04-22 00:00:00,live president discuss threat climate change pose economy world
obama_117_3473,2015-04-22 00:00:00,tune watch president speak everglades national park fight climate change
obama_117_3474,2015-04-22 00:00:00,historic agreement china fall cut carbon pollution
obama_117_3475,2015-04-22 00:00:00,action president tackle
obama_117_3476,2015-04-21 00:00:00,united states need leadontrade sell good madeinamerica
obama_117_3477,2015-04-21 00:00:00,help organizer country training need skill level
obama_117_3478,2015-04-21 00:00:00,want organizing skill level
obama_117_3479,2015-04-20 00:00:00,watch important united states leadontrade
obama_117_3480,2015-04-20 00:00:00,president head earthday discuss need actonclimate
obama_117_3481,2015-04-20 00:00:00,week embrace cherish land water celebrate way enrich nation
obama_117_3482,2015-04-20 00:00:00,let seize opportunity experience great outdoors offer
obama_117_3483,2015-04-18 00:00:00,climate change long deny
obama_117_3484,2015-04-18 00:00:00,watch weekly address president talk commitment actonclimate
obama_117_3485,2015-04-17 00:00:00,icymi check obamatownhall equal pay child care
obama_117_3486,2015-04-17 00:00:00,article debunk big myth climate change
obama_117_3487,2015-04-17 00:00:00,talk win science disappear
obama_117_3488,2015-04-16 00:00:00,shouldn choose reward work raise family
obama_117_3489,2015-04-16 00:00:00,thing pay leave pay sick day child care equal pay
obama_117_3490,2015-04-16 00:00:00,hold woman hold entire country
obama_117_3491,2015-04-16 00:00:00,ensure equal pay woman brainer
obama_117_3492,2015-04-16 00:00:00,workplace change change
obama_118_3493,2015-04-16 00:00:00,believe broad base economic growth middle class economic
obama_118_3494,2015-04-16 00:00:00,play sure fair shot society
obama_118_3495,2015-04-16 00:00:00,live president speak champions change event highlight people fight work family
obama_118_3496,2015-04-16 00:00:00,tune watch president celebrate americans fight work family
obama_118_3497,2015-04-16 00:00:00,happy nationalhighfiveday
obama_118_3498,2015-04-16 00:00:00,live white house host eighth annual soldier ride wounded warrior project
obama_118_3499,2015-04-15 00:00:00,power internet sure people don feel issue
obama_118_3500,2015-04-15 00:00:00,live president speak equal pay pay leave obamatownhall
obama_118_3501,2015-04-15 00:00:00,time equal pay child care economic priority obamatownhall
obama_118_3502,2015-04-15 00:00:00,join moment silence
obama_118_3503,2015-04-15 00:00:00,don miss obamatownhall charlotte
obama_118_3504,2015-04-14 00:00:00,women man field year graduation time change equalpayday
obama_118_3505,2015-04-14 00:00:00,woman succeed america succeed
obama_118_3506,2015-04-14 00:00:00,time equalpaynow
obama_118_3507,2015-04-13 00:00:00,climate change denier run excuse
obama_118_3508,2015-04-13 00:00:00,rainbow lens
obama_118_3509,2015-04-13 00:00:00,reason americans betterwithobamacare
obama_118_3510,2015-04-11 00:00:00,year community college free universal high school
obama_118_3511,2015-04-11 00:00:00,weekly address joe biden talk plan community college free year
obama_118_3512,2015-04-10 00:00:00,watch administration support ban conversion therapy protect america youth
obama_118_3513,2015-04-10 00:00:00,president work caribbean leader clean energy priority find switchtoclean
obama_118_3514,2015-04-10 00:00:00,agree actonclimate
obama_118_3515,2015-04-10 00:00:00,treat patient asthma issue important askthesurgeongeneral
obama_118_3516,2015-04-09 00:00:00,read organizer find inspiration action
obama_118_3517,2015-04-09 00:00:00,people health insurance didn
obama_118_3518,2015-04-09 00:00:00,check great year eastereggroll tbt
obama_118_3519,2015-04-08 00:00:00,moral imperative protect right lgbt worker step workplace equality
obama_118_3520,2015-04-08 00:00:00,man climate change happen real threat public health read
obama_118_3521,2015-04-08 00:00:00,mark important milestone civil right read
obama_118_3522,2015-04-08 00:00:00,white house expand daughters sons work day kid don workplace visit
obama_119_3523,2015-04-07 00:00:00,share expand use solar power president actonclimate
obama_119_3524,2015-04-07 00:00:00,time actonclimate
obama_119_3525,2015-04-07 00:00:00,read president work minimize public health risk climate change
obama_119_3526,2015-04-07 00:00:00,house budget base trickle economic fail work family affect
obama_119_3527,2015-04-06 00:00:00,happy openingday
obama_119_3528,2015-04-06 00:00:00,knockouts gimmefive eastereggroll
obama_119_3529,2015-04-06 00:00:00,huge work family leadonleave
obama_119_3530,2015-04-06 00:00:00,white house easter egg roll check celebration gimmefive
obama_119_3531,2015-04-04 00:00:00,watch weekly address president talk historic understanding reach iran
obama_119_3532,2015-04-03 00:00:00,family chag sameach
obama_119_3533,2015-04-03 00:00:00,evolution mom dancing special thank gimmefive momdance fallontonight
obama_119_3534,2015-04-03 00:00:00,president launch initiative train americans
obama_119_3535,2015-04-03 00:00:00,lead example invest future train worker job clean energy economy
obama_119_3536,2015-04-03 00:00:00,relentless work grow economy create new job
obama_119_3537,2015-04-03 00:00:00,office solar electricity fold
obama_119_3538,2015-04-03 00:00:00,live president utah talk train american worker clean energy job actonclimate
obama_119_3539,2015-04-03 00:00:00,tune watch president hill air force base utah discuss importance clean energy
obama_119_3540,2015-04-03 00:00:00,economy add job march consecutive month private sector job growth
obama_119_3541,2015-04-02 00:00:00,happy birthday watch president president underwood scene
obama_119_3542,2015-04-02 00:00:00,live president speak louisville kentucky economy
obama_119_3543,2015-04-02 00:00:00,tune watch president deliver remark economy louisville kentucky
obama_119_3544,2015-04-02 00:00:00,need budget work american
obama_119_3545,2015-04-02 00:00:00,happen president deliver statement iran
obama_119_3546,2015-04-02 00:00:00,year old girl stand believe letter president
obama_119_3547,2015-04-01 00:00:00,read obamacare major reason estimate preventable patient death
obama_119_3548,2015-04-01 00:00:00,renewable energy investment percent globally read
obama_119_3549,2015-04-01 00:00:00,budget resolution congress pass devastate program million middle class family rely
obama_119_3550,2015-04-01 00:00:00,climate change global problem step solve
obama_119_3551,2015-03-31 00:00:00,ready final sprint midnight enter
obama_119_3552,2015-03-31 00:00:00,shouldn debate actonclimate
obama_120_3553,2015-03-31 00:00:00,america step actonclimate world join
obama_120_3554,2015-03-31 00:00:00,talk
obama_120_3555,2015-03-31 00:00:00,people build grassroots movement ground
obama_120_3556,2015-03-30 00:00:00,stay calm act fast day leave enter chance meet president
obama_120_3557,2015-03-30 00:00:00,nation commit actonclimate
obama_120_3558,2015-03-30 00:00:00,free flight free hotel chance meet president enter
obama_120_3559,2015-03-30 00:00:00,live president speak life legacy senator ted kennedy boston
obama_120_3560,2015-03-28 00:00:00,protect work americans paycheck partisan issue
obama_120_3561,2015-03-28 00:00:00,watch president highlight progress sign wall street reform law year ago
obama_120_3562,2015-03-28 00:00:00,
obama_120_3563,2015-03-27 00:00:00,check bucket list
obama_120_3564,2015-03-27 00:00:00,time time stand special interest sure constituent voice
obama_120_3565,2015-03-27 00:00:00,wouldn nice fly meet president chance
obama_120_3566,2015-03-26 00:00:00,believe grassroots movement change investment future
obama_120_3567,2015-03-26 00:00:00,american people decide time
obama_120_3568,2015-03-26 00:00:00,brother keeper sister keeper country believe fair shot
obama_120_3569,2015-03-26 00:00:00,wall street reform pass year ago protect work family taxpayer
obama_120_3570,2015-03-26 00:00:00,want invest basic research job industry future root
obama_120_3571,2015-03-26 00:00:00,deficit come president
obama_120_3572,2015-03-26 00:00:00,want people work
obama_120_3573,2015-03-26 00:00:00,idea ideology
obama_120_3574,2015-03-26 00:00:00,year community college free universal high school
obama_120_3575,2015-03-26 00:00:00,thank hard work american people america come
obama_120_3576,2015-03-26 00:00:00,americans gain security health insurance
obama_120_3577,2015-03-26 00:00:00,america work hard ahead
obama_120_3578,2015-03-26 00:00:00,live president speak economy lawson state community college birmingham alabama
obama_120_3579,2015-03-26 00:00:00,tune watch president speak economy lawson state community college
obama_120_3580,2015-03-26 00:00:00,add enter win trip meet president easy
obama_120_3581,2015-03-25 00:00:00,read woman life career betterwithobamacare
obama_121_3582,2015-03-25 00:00:00,free trip nation capital
obama_121_3583,2015-03-25 00:00:00,end discrimination sick america
obama_121_3584,2015-03-25 00:00:00,think nail punchline chance
obama_121_3585,2015-03-25 00:00:00,live president talk success affordable care act
obama_121_3586,2015-03-24 00:00:00,unbelievable young people accomplish
obama_121_3587,2015-03-24 00:00:00,watch president talk year old supergirls whsciencefair
obama_121_3588,2015-03-24 00:00:00,share inspire involve automatically enter meet president
obama_121_3589,2015-03-23 00:00:00,read obamacare amazing catalyst job creation innovation
obama_121_3590,2015-03-23 00:00:00,year ago health care reform law help people cover betterwithobamacare
obama_121_3591,2015-03-23 00:00:00,fifth anniversary health care reform america betterwithobamacare
obama_121_3592,2015-03-23 00:00:00,actual fact affordable care act good economy
obama_121_3593,2015-03-21 00:00:00,watch president senate stop play politic confirm loretta lynch attorney general
obama_121_3594,2015-03-20 00:00:00,live president speak help young americans reach potential whfilmfest
obama_121_3595,2015-03-20 00:00:00,tune amazing short film whfilmfest
obama_121_3596,2015-03-19 00:00:00,vote flunked science championdenier
obama_121_3597,2015-03-19 00:00:00,president announce cut federal carbon pollution decade save actonclimate
obama_121_3598,2015-03-19 00:00:00,america need budget build strong middle class
obama_121_3599,2015-03-18 00:00:00,time year check presidential bracket baracketology
obama_121_3600,2015-03-18 00:00:00,know work know aside stale outmoded debate
obama_121_3601,2015-03-18 00:00:00,announce nearly new public private investment american manufacturing
obama_121_3602,2015-03-18 00:00:00,propose year community college free universal high school
obama_121_3603,2015-03-18 00:00:00,want sure kid great education early age
obama_121_3604,2015-03-18 00:00:00,republicans congress proposal year year year
obama_121_3605,2015-03-18 00:00:00,republican budget strip health insurance million americans
obama_121_3606,2015-03-18 00:00:00,opposition party work let hard work americans ahead
obama_121_3607,2015-03-18 00:00:00,reality render judgement trickle economic work middle class economic
obama_121_3608,2015-03-18 00:00:00,emerge generation crisis position future competitor
obama_121_3609,2015-03-18 00:00:00,office cut deficit share economy
obama_121_3610,2015-03-18 00:00:00,americans gain security health care coverage
obama_121_3611,2015-03-18 00:00:00,typical family year save pump
obama_122_3612,2015-03-18 00:00:00,week produce solar power
obama_122_3613,2015-03-18 00:00:00,job opening united states time
obama_122_3614,2015-03-18 00:00:00,midst long streak private sector growth record
obama_122_3615,2015-03-18 00:00:00,america business add job month straight month
obama_122_3616,2015-03-18 00:00:00,retreat reality century economy advance
obama_122_3617,2015-03-18 00:00:00,live president speak city club cleveland importance middle class economic
obama_122_3618,2015-03-18 00:00:00,tune watch president talk middle class economic cleveland ohio
obama_122_3619,2015-03-18 00:00:00,read president reply high school student letter unequal distribution school supply
obama_122_3620,2015-03-17 00:00:00,happy saint patrick day
obama_122_3621,2015-03-17 00:00:00,watch president discuss collegeopportunity student country
obama_122_3622,2015-03-16 00:00:00,round end help decide advance climate change fantasy tournament championdenier
obama_122_3623,2015-03-16 00:00:00,thank obamacare americans security health coverage
obama_122_3624,2015-03-14 00:00:00,weekly address president lay plan quality affordable high education americans
obama_122_3625,2015-03-13 00:00:00,read administration fight state ban sex marriage loveislove
obama_122_3626,2015-03-13 00:00:00,time weigh
obama_122_3627,2015-03-13 00:00:00,real canilive
obama_122_3628,2015-03-12 00:00:00,tbt dude share high watch jimmy interview president kimmel obamaonkimmel
obama_122_3629,2015-03-12 00:00:00,triple wind energy america switchtoclean
obama_122_3630,2015-03-12 00:00:00,home title championdenier vote
obama_122_3631,2015-03-11 00:00:00,submit high school flotus speak graduation
obama_122_3632,2015-03-11 00:00:00,icymi nearly americans enrol health care open marketplace
obama_122_3633,2015-03-10 00:00:00,solar power grow record rate support american job help fight climate change switchtoclean
obama_122_3634,2015-03-10 00:00:00,big stride combat climate change
obama_122_3635,2015-03-10 00:00:00,matter come succeed help succeed
obama_122_3636,2015-03-10 00:00:00,inspire lead americans need
obama_122_3637,2015-03-10 00:00:00,change doesn happen happen people organize
obama_122_3638,2015-03-10 00:00:00,invest
obama_122_3639,2015-03-10 00:00:00,try sure board young people afford college
obama_122_3640,2015-03-10 00:00:00,send congress bold new plan bring cost community college
obama_122_3641,2015-03-10 00:00:00,stand scholarship loan work study
obama_123_3642,2015-03-10 00:00:00,believe america place high education privilege reserve
obama_123_3643,2015-03-10 00:00:00,ability compete global economy depend world skilled educate workforce
obama_123_3644,2015-03-10 00:00:00,valuable asset imagination
obama_123_3645,2015-03-10 00:00:00,college degree sure ticket middle class
obama_123_3646,2015-03-10 00:00:00,bad economic crisis lifetime past year economy create new job
obama_123_3647,2015-03-10 00:00:00,believe high education good investment future
obama_123_3648,2015-03-10 00:00:00,live president talk student college america affordable
obama_123_3649,2015-03-10 00:00:00,tune watch president discuss college affordability
obama_123_3650,2015-03-09 00:00:00,march finish close selma
obama_123_3651,2015-03-09 00:00:00,watch president reflect visit selma selma
obama_123_3652,2015-03-08 00:00:00,woman immeasurable contribution world
obama_123_3653,2015-03-08 00:00:00,potus invite old friend edith childs town hall edith fire ready
obama_123_3654,2015-03-07 00:00:00,honor walk run run child soar
obama_123_3655,2015-03-07 00:00:00,glorious task continually try improve great nation
obama_123_3656,2015-03-07 00:00:00,respect past pine past fear future
obama_123_3657,2015-03-07 00:00:00,know america
obama_123_3658,2015-03-07 00:00:00,sure person willing work dignity job fair wage real voice
obama_123_3659,2015-03-07 00:00:00,effort roll poverty roadblock opportunity
obama_123_3660,2015-03-07 00:00:00,work americans white black
obama_123_3661,2015-03-07 00:00:00,selma teach action require shed cynicism
obama_123_3662,2015-03-07 00:00:00,selma teach work
obama_123_3663,2015-03-07 00:00:00,young people draw strength place powerless change world great power
obama_123_3664,2015-03-07 00:00:00,movement
obama_123_3665,2015-03-07 00:00:00,great form patriotism belief america finish
obama_123_3666,2015-03-07 00:00:00,american happen place
obama_123_3667,2015-03-07 00:00:00,prove nonviolent change possible love hope conquer hate
obama_123_3668,2015-03-07 00:00:00,enormous faith man woman
obama_123_3669,2015-03-07 00:00:00,clash army clash contest determine true meaning america
obama_123_3670,2015-03-07 00:00:00,place moment america nation destiny decide selma place
obama_123_3671,2015-03-07 00:00:00,live president speak edmund pettus bridge anniversary selma march selma
obama_124_3672,2015-03-07 00:00:00,tune watch president speak selma alabama marchon
obama_124_3673,2015-03-07 00:00:00,watch president discuss need encourage education girl globe letgirlslearn
obama_124_3674,2015-03-06 00:00:00,learn legacy selma listen story courageous civil right activist marchon
obama_124_3675,2015-03-06 00:00:00,cynical possible
obama_124_3676,2015-03-06 00:00:00,live president participate town hall youth opportunity
obama_124_3677,2015-03-06 00:00:00,economy add job month
obama_124_3678,2015-03-05 00:00:00,find difference life incredible young people mybrotherskee
obama_124_3679,2015-03-05 00:00:00,number uninsured americans continue drop month
obama_124_3680,2015-03-05 00:00:00,unemployment rate drop single state
obama_124_3681,2015-03-04 00:00:00,president progressive trade deal mean strong protection worker environment
obama_124_3682,2015-03-04 00:00:00,passionate marriage equality look progress
obama_124_3683,2015-03-03 00:00:00,worth read lady announce new step help letgirlslearn globe
obama_124_3684,2015-03-03 00:00:00,girl deserve education
obama_124_3685,2015-03-03 00:00:00,live president discuss expand effort help letgirlslearn world
obama_124_3686,2015-03-02 00:00:00,history extraordinary woman fight tirelessly broaden democracy reach
obama_124_3687,2015-03-02 00:00:00,excuse actonclimate need end
obama_124_3688,2024-01-01 00:00:00,weekly address president talk ensure hard work americans retire dignity
obama_124_3689,2024-01-01 00:00:00,hour homeland security shutdown enoughalready
obama_124_3690,2024-01-01 00:00:00,long nerdy cool leonard nimoy
obama_124_3691,2024-01-01 00:00:00,govern crisis crisis add support long term plan funddhs enoughalready
obama_124_3692,2024-01-01 00:00:00,shouldn feel mistake point
obama_124_3693,2024-01-01 00:00:00,agree time republicans congress stop play politic national security funddhs
